1953,"(2Z,4E)-Methyl phaseate",2141,C16H22O5    ,294
1954,"(2E,4E)-Methyl abscisate",2164,C16H22O4    ,278
1955,Pityol,945,C8H16O2    ,144
1956,"6-Ethyl-2-methyl-2,3-dihydro-4H-pyran-2-one",1117,C8H12O2    ,140
1957,n-Nonyl acetate,1283,C11H22O2    ,186
1958,4-epi-Maaliol,1549,C15H26O    ,222
1959,Plagiochiline H,1807,C17H24O3    ,276
1960,"5-Methyloctahydrofuro[3,2-b]oxepine",1028,C9H16O2    ,156
1961,Methyl 2-hydroxyhexanoate,993,C7H14O3    ,146
1962,Methyl 2-hydroxytetradecanoate,1838,C15H30O3    ,258
1963,Seudenol,941,C7H12O    ,112
1964,"2,8-Dimethyl-1,7-dioxaspiro[5.5]undecane (Isomer 1)",1121,C11H20O2    ,184
1965,"2,8-Dimethyl-1,7-dioxaspiro[5.5]undecane (Isomer 2)",1189,C11H20O2    ,184
1966,4-Methyl-2-buten-4-olide,869,C5H6O2    ,98
1967,Methyl 2-methyltetradecanoate,1758,C16H32O2    ,256
1968,Methyl 3-methylpentanoate,840,C7H14O2    ,130
1969,Methyl 2-methylundecanoate,1509,C13H26O2    ,214
1970,Methyl 2-methyldodecanoate,1550,C14H28O2    ,228
1971,Methyl 2-hydroxyisopentanoate,845,C6H12O3    ,132
1972,Methyl 2-hydroxypentanoate,894,C6H12O3    ,132
1973,4a-Methyloctahydronaphthalen-2-one,1369,C11H18O    ,166
1974,Methyl madelate,1245,C9H10O3    ,166
1975,Methyl 2-hydroxydodecanoate,1627,C13H26O3    ,230
1976,1-Phenylethanol,1037,C8H10O    ,122
1977,"2,3,5-Trimethylvalerolactone",1158,C8H14O2    ,142
1978,"10-Methyldecalin-2,7-dione",1520,C11H16O2    ,180
1979,"6-Hexyl-5,6-dihydropyran-2-one",1551,C11H18O2    ,182
1980,Methyl 2-methylpentadecanoate,2195,C17H34O2    ,270
1981,"2,3-Epoxycinnamyl alcohol",1309,C9H10O2    ,150
1982,Methyl 2-methylhexadecanoate,1972,C18H36O2    ,284
